0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
0.6229967,0.84669673,0.65265036,0.85130715,0.68180376,0.6901298,0.62207305,0.5745396,0.55346453,0.69344544,0.45199537,0.7580838,0.57834494,0.5734394,0.6763452,0.6110114,0.55062413,0.7573254,0.6180854,0.57123256,0.5513452,0.65783226,0.5677253,0.57357943,0.61095554,0.68299323,0.54476446,0.67139345,0.73253024,0.5162676,0.99999976,0.68114173,0.59002006,0.6480018,0.6168283,0.7337229,0.89203066,0.70742714,0.5977382,0.5570096,0.605277,0.61887074,0.5468454,0.5174871,0.6451788,0.6734575,0.63567287,0.60644543,0.5285735,0.56058943,0.5818422,0.66086394,0.5694941,0.54158425,0.61166835,0.6624586,0.6121779,0.52726495,0.5786499,0.5450132,0.6423068,0.5612196
0.62204254,0.7096747,0.6106949,0.6364769,0.6686395,0.6787219,0.6542457,0.6574151,0.65568316,0.6331453,0.4275069,0.7110981,0.8268968,0.5776192,0.61803395,0.60945594,0.5309597,0.67123795,0.6697895,0.69713175,0.57552993,0.6192312,0.5795353,0.4923564,0.5799404,0.5893545,0.5987097,0.64370215,0.66103166,0.5821651,0.68114173,0.99999976,0.57099986,0.6491861,0.6320126,0.63717484,0.6336206,0.7020957,0.62869066,0.6176592,0.66349727,0.64993125,0.5960506,0.48799753,0.8416434,0.55462074,0.88067937,0.69385535,0.506592,0.5342726,0.62000674,0.6975499,0.61723363,0.65189624,0.8439075,0.72528505,0.6079974,0.5113028,0.6241857,0.5073936,0.5641128,0.58460057
0.6555825,0.618304,0.7864273,0.5527166,0.57616156,0.6838678,0.662377,0.56834626,0.5956055,0.66322815,0.48980346,0.5605675,0.49704593,0.64475596,0.56284344,0.51885366,0.5229782,0.57882965,0.6843059,0.616079,0.6006546,0.7083191,0.61117387,0.56080943,0.8524015,0.7006841,0.5933976,0.6055453,0.6956359,0.6131148,0.59002006,0.57099986,1.0,0.61777234,0.6097982,0.5598893,0.59639335,0.61209,0.5667157,0.54033214,0.6012797,0.7144823,0.5949021,0.54426026,0.52953166,0.833503,0.56448853,0.51372755,0.68079746,0.574098,0.58361876,0.6240654,0.64731854,0.5579349,0.57657003,0.6674911,0.584888,0.57520545,0.6779603,0.6274122,0.69066465,0.5691597
0.7868067,0.66666615,0.6757747,0.70557797,0.5472195,0.753111,0.7758912,0.57772875,0.6299068,0.6567577,0.48888525,0.77763414,0.5854548,0.5630553,0.5537479,0.51694775,0.62935424,0.6569896,0.7185786,0.5470805,0.64490783,0.6695487,0.72863877,0.69209164,0.6284745,0.62452567,0.7267214,0.68339723,0.6709155,0.68465877,0.6480018,0.6491861,0.61777234,1.0,0.63974065,0.59162563,0.6805215,0.8015508,0.53752005,0.53386563,0.7606636,0.8222523,0.69635683,0.56944263,0.5836035,0.61716646,0.63193625,0.772717,0.7106122,0.60589576,0.6791384,0.7825699,0.6834257,0.57211196,0.61968994,0.81876683,0.6065899,0.6251507,0.81013525,0.5963112,0.6843653,0.6025949
0.783425,0.66087633,0.61075497,0.5864767,0.62722135,0.6374039,0.63749075,0.6379882,0.8766264,0.61030596,0.7519769,0.629473,0.5679456,0.6375901,0.481045,0.4930817,0.74440837,0.57477415,0.7435525,0.6277144,0.8770572,0.6530432,0.60004604,0.75004554,0.5553751,0.5906918,0.5743747,0.6697527,0.634081,0.6241666,0.6168283,0.6320126,0.6097982,0.63974065,0.9999998,0.52275157,0.66420597,0.62168825,0.58953404,0.8192641,0.6507741,0.63695455,0.5687374,0.782424,0.57110894,0.62142825,0.5878365,0.6181859,0.7574494,0.7846712,0.63171077,0.63657176,0.6577304,0.6130315,0.6123913,0.6371763,0.8132384,0.7622515,0.666039,0.79595834,0.5650867,0.5963681
0.5200526,0.8329478,0.5804156,0.6947088,0.6418982,0.6939032,0.5998771,0.48203865,0.47620276,0.6310812,0.42431048,0.6773287,0.49413908,0.52950037,0.8858916,0.5654626,0.43286884,0.75663733,0.559522,0.53766376,0.4408501,0.61084914,0.5412958,0.4644486,0.5671332,0.5553369,0.50999784,0.5707024,0.6923456,0.5338612,0.7337229,0.63717484,0.5598893,0.59162563,0.52275157,1.0,0.68275976,0.7071457,0.5108106,0.44568613,0.54491353,0.58500516,0.5432075,0.44698265,0.59374464,0.61127585,0.61672497,0.6094464,0.4608711,0.46683308,0.50045097,0.68219125,0.51960564,0.49585092,0.5302628,0.61387,0.5108957,0.45763496,0.5383177,0.5096469,0.59240305,0.49336827
0.63452035,0.77932346,0.6738738,0.8640152,0.59617746,0.6744369,0.638428,0.580362,0.57835513,0.67703295,0.4630383,0.7265173,0.5548154,0.5844824,0.66594005,0.5569162,0.6241913,0.7365128,0.64386123,0.5567438,0.5871661,0.6473161,0.5982554,0.6193081,0.6014887,0.6825194,0.53884566,0.6647514,0.72418857,0.54912364,0.89203066,0.6336206,0.59639335,0.6805215,0.66420597,0.68275976,1.0,0.7199366,0.5929581,0.5865773,0.6172526,0.64779234,0.55151355,0.5777248,0.5912427,0.6534073,0.60193896,0.60433376,0.564862,0.60301375,0.5876514,0.68984294,0.56133187,0.5747819,0.60209894,0.68133557,0.65259975,0.5491128,0.6095201,0.598333,0.65589494,0.525472
0.707378,0.7397858,0.6642957,0.7609444,0.64899457,0.7470745,0.7725255,0.57101476,0.6397027,0.6984451,0.49777108,0.82532203,0.5985675,0.5714412,0.6177949,0.5620868,0.5765436,0.69361377,0.7316481,0.59389895,0.62071925,0.6746935,0.729336,0.64409506,0.6318357,0.6362139,0.67851925,0.7795628,0.72514683,0.6643374,0.70742714,0.7020957,0.61209,0.8015508,0.62168825,0.7071457,0.7199366,0.9999999,0.5760017,0.5590986,0.7979274,0.76148045,0.6927049,0.5705451,0.6419475,0.6337807,0.66209537,0.7459456,0.65886855,0.6105865,0.6586586,0.84160495,0.68617815,0.58468413,0.6165006,0.80829036,0.59026194,0.61175585,0.77327096,0.56994736,0.6810361,0.6225537
0.52734554,0.60166776,0.575837,0.56536424,0.53635824,0.61814713,0.5411008,0.8933444,0.5681152,0.59739846,0.48028725,0.60060936,0.72748125,0.58471733,0.49470758,0.8191798,0.5160714,0.5247236,0.6231122,0.682758,0.51749253,0.5780013,0.53372985,0.51906645,0.5647259,0.56383187,0.58417296,0.5902199,0.5878562,0.5696013,0.5977382,0.62869066,0.5667157,0.53752005,0.58953404,0.5108106,0.5929581,0.5760017,0.9999999,0.4671327,0.56206775,0.59799266,0.4477785,0.5200514,0.7798811,0.54121923,0.6037009,0.5064276,0.53512007,0.5384958,0.5500846,0.5933458,0.5242525,0.88111836,0.75828785,0.5791714,0.6607182,0.52099305,0.56536067,0.54051,0.5070913,0.63140845
0.73726827,0.5660105,0.57767886,0.47394708,0.5837835,0.5438347,0.5841789,0.5174071,0.7747568,0.581865,0.65779567,0.53647304,0.5367277,0.57257336,0.4234653,0.39026976,0.6309241,0.5229965,0.6465472,0.57812965,0.852621,0.58681166,0.54380244,0.60399973,0.5078928,0.59735477,0.5467585,0.6287857,0.5701585,0.5301256,0.5570096,0.6176592,0.54033214,0.53386563,0.8192641,0.44568613,0.5865773,0.5590986,0.4671327,1.0,0.61897826,0.56336844,0.5706731,0.628938,0.532519,0.51023716,0.5563493,0.57482064,0.67905605,0.677909,0.62054336,0.5595266,0.5954318,0.5044745,0.5598546,0.5828346,0.66827035,0.7403913,0.59634584,0.66117036,0.5807307,0.5756201
0.7017507,0.6427723,0.643387,0.64326835,0.58461773,0.7105037,0.77478886,0.5870328,0.67753744,0.71352005,0.5303162,0.75657237,0.5953675,0.6239531,0.53281957,0.50546205,0.65948033,0.6239883,0.7128626,0.6187881,0.65714073,0.691395,0.6725588,0.667366,0.62056994,0.63783216,0.7687423,0.83728755,0.67724705,0.7001039,0.605277,0.66349727,0.6012797,0.7606636,0.6507741,0.54491353,0.6172526,0.7979274,0.56206775,0.61897826,1.0000002,0.75896364,0.6647005,0.5944437,0.610541,0.60030127,0.6103574,0.71975,0.67554927,0.6068585,0.6610652,0.78846765,0.6746662,0.56078374,0.6247581,0.783846,0.62340325,0.59225297,0.78297496,0.60706997,0.6900197,0.7001871
0.77414966,0.6493597,0.79234815,0.67224693,0.56830704,0.7123495,0.7475922,0.66080225,0.66181123,0.62465525,0.54056925,0.75747705,0.63443995,0.58592963,0.5585683,0.5170864,0.60228825,0.5847287,0.8403178,0.5854746,0.6439281,0.634756,0.8066739,0.6329969,0.7046019,0.5966048,0.7975925,0.6780399,0.65876496,0.7136279,0.61887074,0.64993125,0.7144823,0.8222523,0.63695455,0.58500516,0.64779234,0.76148045,0.59799266,0.56336844,0.75896364,0.99999964,0.75896597,0.5874292,0.6282742,0.63146013,0.61605656,0.6968029,0.7868327,0.6155573,0.6614555,0.81143665,0.7699773,0.5923662,0.6334139,0.79937553,0.6121378,0.6385541,0.8925662,0.63055074,0.64975286,0.6493796
0.7570741,0.6304662,0.6456352,0.59647405,0.5383888,0.6561003,0.68622863,0.53125095,0.6705066,0.6268398,0.48131108,0.66684353,0.55628884,0.5578838,0.52057195,0.44477355,0.54746115,0.57296866,0.7585796,0.5020728,0.6163805,0.59235597,0.7126396,0.56206596,0.58162737,0.55448073,0.6666617,0.6749614,0.6255465,0.6508956,0.5468454,0.5960506,0.5949021,0.69635683,0.5687374,0.5432075,0.55151355,0.6927049,0.4477785,0.5706731,0.6647005,0.75896597,0.9999999,0.5342211,0.5658269,0.55468976,0.55438465,0.61240125,0.7469465,0.5293482,0.6907427,0.74890816,0.81844413,0.48059297,0.52367955,0.7113935,0.5028326,0.5608789,0.82812923,0.54420686,0.6325743,0.6249177
0.68723893,0.5535599,0.55116886,0.5284612,0.50625455,0.5582663,0.566748,0.5364822,0.7578705,0.5431824,0.651744,0.5593345,0.4464919,0.55814946,0.45359427,0.41838747,0.737955,0.57790095,0.66468155,0.5653944,0.7200728,0.54337275,0.5878272,0.68672204,0.51931757,0.5120347,0.52174056,0.60274935,0.54183483,0.59420335,0.5174871,0.48799753,0.54426026,0.56944263,0.782424,0.44698265,0.5777248,0.5705451,0.5200514,0.628938,0.5944437,0.5874292,0.5342211,1.0000001,0.4419926,0.5190743,0.48178157,0.54808664,0.6840706,0.8019972,0.56658936,0.58155537,0.56861097,0.50687253,0.49834436,0.56735116,0.74503124,0.6836415,0.6236239,0.81913126,0.5189059,0.52170473
0.5892931,0.6579263,0.5839297,0.5982934,0.60563695,0.65753263,0.58109236,0.7573757,0.5897907,0.5752063,0.4582441,0.64910674,0.8631171,0.52567714,0.55583733,0.76523376,0.51015246,0.5907146,0.6161417,0.64120936,0.5242406,0.57186425,0.56108755,0.47941917,0.54474175,0.55619705,0.6106123,0.5994843,0.6083859,0.53019226,0.6451788,0.8416434,0.52953166,0.5836035,0.57110894,0.59374464,0.5912427,0.6419475,0.7798811,0.532519,0.610541,0.6282742,0.5658269,0.4419926,0.9999999,0.505646,0.7759123,0.59930766,0.49625129,0.4557497,0.56653595,0.6388726,0.5636617,0.79695505,0.8210443,0.65205854,0.5624832,0.4851658,0.5784578,0.4776693,0.5139212,0.6071995
0.6034684,0.76247525,0.6681092,0.70348895,0.59585726,0.69578576,0.6802969,0.52629656,0.5639335,0.6671004,0.44356376,0.7472516,0.47160956,0.646107,0.5804005,0.5090567,0.5226283,0.637012,0.61806434,0.5362164,0.55320114,0.7190204,0.5512103,0.5629244,0.6724425,0.6958428,0.58721524,0.62699825,0.7808093,0.59734476,0.6734575,0.55462074,0.833503,0.61716646,0.62142825,0.61127585,0.6534073,0.6337807,0.54121923,0.51023716,0.60030127,0.63146013,0.55468976,0.5190743,0.505646,1.0,0.5294625,0.5676404,0.5807777,0.56727636,0.5467023,0.70221865,0.5768012,0.51770747,0.5320972,0.6618726,0.55411583,0.54675174,0.5871278,0.629439,0.6521778,0.5803937
0.588459,0.6862434,0.576543,0.61343616,0.57507426,0.6402335,0.5741333,0.64842856,0.59320474,0.57892734,0.40816763,0.656463,0.77109385,0.5085855,0.56967366,0.6048863,0.54088104,0.63195306,0.60933596,0.653676,0.5325164,0.5715158,0.53483963,0.51813215,0.55741113,0.5444727,0.5607557,0.5849755,0.63354003,0.5208633,0.63567287,0.88067937,0.56448853,0.63193625,0.5878365,0.61672497,0.60193896,0.66209537,0.6037009,0.5563493,0.6103574,0.61605656,0.55438465,0.48178157,0.7759123,0.5294625,1.0000001,0.65914404,0.48257774,0.482445,0.57668585,0.63836664,0.5301362,0.6392431,0.8473816,0.65368676,0.5647812,0.49033636,0.564587,0.47222,0.5147202,0.5275259
0.62999725,0.7201317,0.6004404,0.67534614,0.5932984,0.68276125,0.6895809,0.57491356,0.65772176,0.573812,0.49562824,0.7818155,0.6234422,0.5263896,0.539544,0.4486639,0.556695,0.67694,0.68743527,0.5879699,0.59084344,0.6333059,0.591462,0.5869901,0.53353775,0.5658916,0.623821,0.68529177,0.6825999,0.594929,0.60644543,0.69385535,0.51372755,0.772717,0.6181859,0.6094464,0.60433376,0.7459456,0.5064276,0.57482064,0.71975,0.6968029,0.61240125,0.54808664,0.59930766,0.5676404,0.65914404,1.0000001,0.5746361,0.5955355,0.5815146,0.7518213,0.6391616,0.53291464,0.6162307,0.7265094,0.54980856,0.57609737,0.67043215,0.56751347,0.54328454,0.6002393
0.8945711,0.5653107,0.6911024,0.5216895,0.5673053,0.639663,0.6691293,0.5721348,0.729197,0.6038062,0.6891887,0.60667956,0.48952562,0.60355175,0.43992683,0.43918648,0.6305361,0.5091413,0.83748424,0.5458082,0.85379124,0.62817216,0.6865319,0.7594739,0.62993,0.565822,0.646273,0.6855879,0.57090604,0.6819804,0.5285735,0.506592,0.68079746,0.7106122,0.7574494,0.4608711,0.564862,0.65886855,0.53512007,0.67905605,0.67554927,0.7868327,0.7469465,0.6840706,0.49625129,0.5807777,0.48257774,0.5746361,1.0000002,0.77396107,0.6582587,0.6766168,0.8174435,0.54418826,0.5026426,0.67305946,0.69496727,0.83686364,0.8889152,0.7022748,0.5898294,0.62718225
0.7728028,0.6010078,0.61461836,0.53955287,0.5932393,0.619372,0.61974406,0.5421477,0.74206364,0.5673157,0.6760946,0.59454036,0.46837118,0.60643053,0.4769222,0.40701902,0.7096109,0.624605,0.74106586,0.5929309,0.80659425,0.62324595,0.5702883,0.7456782,0.55052155,0.5872593,0.5560806,0.6527074,0.5970765,0.6302037,0.56058943,0.5342726,0.574098,0.60589576,0.7846712,0.46683308,0.60301375,0.6105865,0.5384958,0.677909,0.6068585,0.6155573,0.5293482,0.8019972,0.4557497,0.56727636,0.482445,0.5955355,0.77396107,1.0,0.6009178,0.630619,0.65438205,0.54024017,0.49715978,0.63019407,0.7607163,0.82470894,0.66852844,0.79943407,0.551234,0.5924053
0.70079386,0.6251251,0.6416137,0.5277436,0.6299751,0.62764883,0.62545884,0.578204,0.66672724,0.60647047,0.54067653,0.5911701,0.58199716,0.58636135,0.5357284,0.50195783,0.5810087,0.6288328,0.75330186,0.5900136,0.6173253,0.6400018,0.75682455,0.5805502,0.5684325,0.5940303,0.72620285,0.75152093,0.6198318,0.5578913,0.5818422,0.62000674,0.58361876,0.6791384,0.63171077,0.50045097,0.5876514,0.6586586,0.5500846,0.62054336,0.6610652,0.6614555,0.6907427,0.56658936,0.56653595,0.5467023,0.57668585,0.5815146,0.6582587,0.6009178,1.0,0.6236876,0.73084277,0.5784297,0.596823,0.6762199,0.58125114,0.60315466,0.67338735,0.5708775,0.5960802,0.7958176
0.7155487,0.7790233,0.68317664,0.7812382,0.61136603,0.819494,0.8303322,0.5942328,0.63355845,0.70282733,0.50542,0.89731944,0.60958445,0.6352986,0.6332123,0.5510067,0.5894717,0.6999005,0.7539004,0.5984874,0.6091159,0.71227896,0.7112453,0.64121854,0.632572,0.65260243,0.7390572,0.7203141,0.77734035,0.78277194,0.66086394,0.6975499,0.6240654,0.7825699,0.63657176,0.68219125,0.68984294,0.84160495,0.5933458,0.5595266,0.78846765,0.81143665,0.74890816,0.58155537,0.6388726,0.70221865,0.63836664,0.7518213,0.6766168,0.630619,0.6236876,0.9999999,0.6971051,0.57090163,0.624179,0.840379,0.6109952,0.62335455,0.8139329,0.6084914,0.6821432,0.6670157
0.7733814,0.6284515,0.6888958,0.57036316,0.61199415,0.6580811,0.6470628,0.57831407,0.77155304,0.58721733,0.55325395,0.6407519,0.55445665,0.60850394,0.494222,0.4671266,0.5491971,0.5834378,0.88494766,0.5620723,0.6790681,0.60993165,0.6660588,0.5954709,0.6354097,0.56476796,0.6317425,0.7920445,0.61586046,0.6461235,0.5694941,0.61723363,0.64731854,0.6834257,0.6577304,0.51960564,0.56133187,0.68617815,0.5242525,0.5954318,0.6746662,0.7699773,0.81844413,0.56861097,0.5636617,0.5768012,0.5301362,0.6391616,0.8174435,0.65438205,0.73084277,0.6971051,0.99999976,0.55816406,0.5408174,0.6996013,0.57689846,0.6307185,0.85912645,0.61631036,0.6007252,0.7033455
0.5633141,0.5859505,0.5960263,0.4932715,0.51475334,0.64411473,0.5365485,0.79613,0.59964365,0.53837657,0.46263906,0.5445638,0.6753683,0.5535775,0.46829507,0.82329714,0.5544824,0.5376049,0.6309881,0.699759,0.5456848,0.5945529,0.5243329,0.5236025,0.5637758,0.5999818,0.577525,0.5936856,0.60539967,0.51750576,0.54158425,0.65189624,0.5579349,0.57211196,0.6130315,0.49585092,0.5747819,0.58468413,0.88111836,0.5044745,0.56078374,0.5923662,0.48059297,0.50687253,0.79695505,0.51770747,0.6392431,0.53291464,0.54418826,0.54024017,0.5784297,0.57090163,0.55816406,1.0,0.7550591,0.6068585,0.63416153,0.5214876,0.56083673,0.5346473,0.5043693,0.5897509
0.5817874,0.64194757,0.5849683,0.5782392,0.5711855,0.62451935,0.57894856,0.8175052,0.6217954,0.5774461,0.4200086,0.6275419,0.89647293,0.5318173,0.5092757,0.6375271,0.5748816,0.57558036,0.61887145,0.7798672,0.5488029,0.56373364,0.5428092,0.5176766,0.58004963,0.5511898,0.5938449,0.5765463,0.603449,0.5388103,0.61166835,0.8439075,0.57657003,0.61968994,0.6123913,0.5302628,0.60209894,0.6165006,0.75828785,0.5598546,0.6247581,0.6334139,0.52367955,0.49834436,0.8210443,0.5320972,0.8473816,0.6162307,0.5026426,0.49715978,0.596823,0.624179,0.5408174,0.7550591,1.0,0.6473351,0.6208438,0.5017441,0.5856352,0.5115347,0.5050476,0.56604695
0.7608341,0.6802612,0.8323402,0.7024753,0.60596585,0.76354444,0.8814776,0.6051632,0.679832,0.68967503,0.519555,0.7877506,0.6358361,0.67753947,0.6158629,0.55367446,0.5994014,0.67179495,0.73671484,0.72643787,0.64612114,0.8483263,0.7183937,0.62415934,0.6978829,0.72956324,0.7467714,0.7009733,0.8558185,0.7207763,0.6624586,0.72528505,0.6674911,0.81876683,0.6371763,0.61387,0.68133557,0.80829036,0.5791714,0.5828346,0.783846,0.79937553,0.7113935,0.56735116,0.65205854,0.6618726,0.65368676,0.7265094,0.67305946,0.63019407,0.6762199,0.840379,0.6996013,0.6068585,0.6473351,0.9999999,0.6503652,0.605053,0.7953898,0.6238998,0.71404064,0.6493926
0.7111845,0.60279495,0.6080053,0.5385791,0.5963831,0.62552726,0.60236096,0.6701256,0.7769128,0.60919213,0.68739605,0.5882932,0.56163406,0.63548493,0.48709857,0.53399646,0.67420405,0.57451224,0.6764802,0.6910169,0.7732027,0.63865685,0.5883049,0.6734009,0.51613617,0.6002789,0.58549905,0.595603,0.6048457,0.64063334,0.6121779,0.6079974,0.584888,0.6065899,0.8132384,0.5108957,0.65259975,0.59026194,0.6607182,0.66827035,0.62340325,0.6121378,0.5028326,0.74503124,0.5624832,0.55411583,0.5647812,0.54980856,0.69496727,0.7607163,0.58125114,0.6109952,0.57689846,0.63416153,0.6208438,0.6503652,1.0,0.7319801,0.6348724,0.79519594,0.545663,0.58253217
0.83533657,0.57502604,0.5902189,0.5130621,0.5992476,0.5994893,0.6175723,0.539268,0.69897425,0.560099,0.69731206,0.59376013,0.48264533,0.562992,0.39879137,0.39826214,0.6342839,0.515159,0.7154608,0.5608776,0.8546065,0.610703,0.5987703,0.78428066,0.5363859,0.57173693,0.602817,0.6026269,0.56861067,0.60642505,0.52726495,0.5113028,0.57520545,0.6251507,0.7622515,0.45763496,0.5491128,0.61175585,0.52099305,0.7403913,0.59225297,0.6385541,0.5608789,0.6836415,0.4851658,0.54675174,0.49033636,0.57609737,0.83686364,0.82470894,0.60315466,0.62335455,0.6307185,0.5214876,0.5017441,0.605053,0.7319801,0.99999976,0.6784685,0.700255,0.5192626,0.6104878
0.81088716,0.6008782,0.7220441,0.64029443,0.56776786,0.69835734,0.75658727,0.60538733,0.69693524,0.6542225,0.5692715,0.7356706,0.5778308,0.6062356,0.5216925,0.48812565,0.6014761,0.5638552,0.8566264,0.56859994,0.70983696,0.62586725,0.7689986,0.64931023,0.6590042,0.5683064,0.7350981,0.7172787,0.6096741,0.7530852,0.5786499,0.6241857,0.6779603,0.81013525,0.666039,0.5383177,0.6095201,0.77327096,0.56536067,0.59634584,0.78297496,0.8925662,0.82812923,0.6236239,0.5784578,0.5871278,0.564587,0.67043215,0.8889152,0.66852844,0.67338735,0.8139329,0.85912645,0.56083673,0.5856352,0.7953898,0.6348724,0.6784685,1.0000002,0.617682,0.6350354,0.6502262
0.72362983,0.6135189,0.6175925,0.5336801,0.5471442,0.6300752,0.6274559,0.55517256,0.80878806,0.5907769,0.72274524,0.5692872,0.4589771,0.5773965,0.5295527,0.461026,0.71855915,0.635322,0.66174483,0.6411509,0.7660805,0.6379088,0.5893508,0.6736388,0.55599874,0.57408774,0.58706176,0.6188023,0.6229193,0.58530533,0.5450132,0.5073936,0.6274122,0.5963112,0.79595834,0.5096469,0.598333,0.56994736,0.54051,0.66117036,0.60706997,0.63055074,0.54420686,0.81913126,0.4776693,0.629439,0.47222,0.56751347,0.7022748,0.79943407,0.5708775,0.6084914,0.61631036,0.5346473,0.5115347,0.6238998,0.79519594,0.700255,0.617682,1.0,0.59780437,0.57730675
0.6500733,0.64499104,0.7201943,0.59416306,0.5345764,0.7371601,0.74336296,0.49570823,0.5683068,0.87824965,0.45495445,0.6240744,0.45310313,0.62166774,0.5902035,0.50687164,0.562225,0.6377275,0.5941856,0.5915457,0.58751285,0.74663603,0.6183111,0.584857,0.713217,0.79189837,0.6116334,0.6534756,0.73748326,0.5761154,0.6423068,0.5641128,0.69066465,0.6843653,0.5650867,0.59240305,0.65589494,0.6810361,0.5070913,0.5807307,0.6900197,0.64975286,0.6325743,0.5189059,0.5139212,0.6521778,0.5147202,0.54328454,0.5898294,0.551234,0.5960802,0.6821432,0.6007252,0.5043693,0.5050476,0.71404064,0.545663,0.5192626,0.6350354,0.59780437,0.9999999,0.5728401
0.64694923,0.629817,0.6056142,0.5501683,0.586424,0.62339795,0.6453351,0.6147255,0.65754455,0.61742485,0.55056393,0.657873,0.5635646,0.6245923,0.48493785,0.548669,0.5672656,0.5836117,0.74005634,0.59072375,0.6087489,0.6352718,0.6460548,0.5883076,0.5341019,0.5762506,0.8831066,0.74779296,0.6280344,0.62957096,0.5612196,0.58460057,0.5691597,0.6025949,0.5963681,0.49336827,0.525472,0.6225537,0.63140845,0.5756201,0.7001871,0.6493796,0.6249177,0.52170473,0.6071995,0.5803937,0.5275259,0.6002393,0.62718225,0.5924053,0.7958176,0.6670157,0.7033455,0.5897509,0.56604695,0.6493926,0.58253217,0.6104878,0.6502262,0.57730675,0.5728401,0.99999976
